id,author_id,text,retweets,permalink,date,formatted_date,favorites,mentions,hashtags,geo,urls,search_term
1177593827768422400,857998692.0,"It is a free market so loans will exist. However, it will be much harder to get a loan due to the deflationary incentives. Only the very best will be funded rather than loans going into things like mortgages for everyone. Therefore staking is “reduced”",0.0,https://twitter.com/liujackc/status/1177593827768422400,2019-09-27 14:40:21+00:00,Fri Sep 27 14:40:21 +0000 2019,3.0,,,,,mortgage
1169176926977581057,22118077.0,Lucky bastard! Actually I know someone who did the same ... made $$$when he sold one of them to pay the mortgage on the others,0.0,https://twitter.com/Steve_Dunthorne/status/1169176926977581057,2019-09-04 09:14:36+00:00,Wed Sep 04 09:14:36 +0000 2019,2.0,,,,,mortgage
1167796354032078850,2566627981.0,Football historians will look back in astonishment at how bad their transfer business has been and have a special chapter on the nonsense written by propagandists about Pogba. They’ve paid £200k per week to Sanchez out the place . I’d mortgage the stand to have Pogba join him,0.0,https://twitter.com/LysaghtSteph/status/1167796354032078850,2019-08-31 13:48:42+00:00,Sat Aug 31 13:48:42 +0000 2019,0.0,,,,,mortgage
1164907704894099462,53838005.0,#pirata #bravo #italian Best Italian food without making a mortgage payment in a long time @Pirata Hong Kong https://www.instagram.com/p/B1gojG0gLfRj02mhIX_x4qsBybAQXDgtv_LHU80/?igshid=1qcq01j9qk6to,0.0,https://twitter.com/raymoorecn/status/1164907704894099462,2019-08-23 14:30:14+00:00,Fri Aug 23 14:30:14 +0000 2019,0.0,,#pirata #bravo #italian,,https://www.instagram.com/p/B1gojG0gLfRj02mhIX_x4qsBybAQXDgtv_LHU80/?igshid=1qcq01j9qk6to,mortgage
1163704451305054208,2162408330.0,"Most HK Chinese were in that camp in 1997. Hated the British with a vengeance (who could blame them), insisted on Cantonese being the school language medium and wondered where they could get their next mortgage as property prices soared (my sec’y has 3 flats).",0.0,https://twitter.com/DrJim_Walker/status/1163704451305054208,2019-08-20 06:48:56+00:00,Tue Aug 20 06:48:56 +0000 2019,0.0,,,,,mortgage
1162915586734641154,2566627981.0,Yes mate and Everton to win the Champions League. Bet your mortgage on it ,0.0,https://twitter.com/LysaghtSteph/status/1162915586734641154,2019-08-18 02:34:16+00:00,Sun Aug 18 02:34:16 +0000 2019,0.0,,,,,mortgage
1150612271762046977,2149870134.0,入贅 or to enter into 入 pledge/mortgage what have you 贅 is done by the man. So the change in words indicates if it's a man or woman doing The Thing.,0.0,https://twitter.com/KatjeXia/status/1150612271762046977,2019-07-15 03:45:17+00:00,Mon Jul 15 03:45:17 +0000 2019,1.0,,,,,mortgage
1150612270059098112,2149870134.0,"Clarification! And this is where you see the gendered stuff again! 招贅 is done by the woman's family. They are inviting/beckoning 招 the 贅. Which, note that 贅 means ""excess"" and can also mean ""mortgage"". TIL mortgage is a synonym for engage/pledge. #中文",0.0,https://twitter.com/KatjeXia/status/1150612270059098112,2019-07-15 03:45:17+00:00,Mon Jul 15 03:45:17 +0000 2019,2.0,,,,https://twitter.com/KatjeXia/status/1150344196038938624,mortgage
1146642626034036736,22118077.0,Lots of people suddenly seeing their (already unaffordable) mortgages spike isn’t going to cool the temperature ... ,2.0,https://twitter.com/Steve_Dunthorne/status/1146642626034036736,2019-07-04 04:51:20+00:00,Thu Jul 04 04:51:20 +0000 2019,4.0,,,,https://twitter.com/sunchartist/status/1146639451382112256,mortgage
1141161182549516289,23779898.0,i agree with you it did feel like a nice place to live. In retrospect though it was like having a new credit card with a massive limit and we were all pissing it up the wall as it was all borrowed money that our children and grandchildren will pay for. Remember 125% mortgages ?,0.0,https://twitter.com/stumorts/status/1141161182549516289,2019-06-19 01:50:02+00:00,Wed Jun 19 01:50:02 +0000 2019,1.0,,,,,mortgage
1138977957341409281,9.918908520614339e+17,"Mo Pak-hung, Professor at #HKBU, explained the high ratio of mortgage payments to monthly income could be caused by family arrangements where parents bought a flat for their children who then had to repay the loans with large portions of their income. ",0.0,https://twitter.com/hkbaptistu/status/1138977957341409281,2019-06-13 01:14:40+00:00,Thu Jun 13 01:14:40 +0000 2019,2.0,,#HKBU,,https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3012881/worlds-most-expensive-housing-market-just-got-even,mortgage
1138278162767392768,383323.0,"Yes, I am. It doesn’t mean I haven’t been paid, though. I’ve got mortgages to fund!",0.0,https://twitter.com/zzap/status/1138278162767392768,2019-06-11 02:53:56+00:00,Tue Jun 11 02:53:56 +0000 2019,1.0,,,,,mortgage
1137350562297475072,1.117989739171156e+18,"I’m 65, my mortgage is paid off and I have $370,000 in savings, so why I am still worried about money? ",0.0,https://twitter.com/Yike35077076/status/1137350562297475072,2019-06-08 13:27:59+00:00,Sat Jun 08 13:27:59 +0000 2019,0.0,,,,https://www.marketwatch.com/story/im-65-my-mortgage-is-paid-off-and-i-have-370000-in-savings-so-why-i-am-still-worried-about-money-2019-03-08,mortgage
1133364141559767042,1376025242.0,"A mortgage is simply renting the money to buy a home. Big difference between rent vs buy is transaction costs, which eat you short term, but can be relatively negligible if you hold a house for &gt;20 years.",1.0,https://twitter.com/QuantOfAsia/status/1133364141559767042,2019-05-28 13:27:22+00:00,Tue May 28 13:27:22 +0000 2019,3.0,,,,,mortgage
1133252294961582080,935200417.0,"What do you base that upon? The 2007-2008 bailout of banks after they totally wrecked the US mortgage and housing market? You remember that one? Do you remember how many bank CEOs went to jail? -0- Who was potus and what was his party? Bush, R-TX",0.0,https://twitter.com/kostep01/status/1133252294961582080,2019-05-28 06:02:56+00:00,Tue May 28 06:02:56 +0000 2019,0.0,,,,,mortgage
1127410441372626944,38842139.0,"Think that feeling comes from the fact that we're not doing ""what's normal"" ie mortgage, 9-5, etc back home. I think not being totally comfortable is a good feeling as it's the space where we grow the most. Just my 2 cents. But I totally get what you mean.",0.0,https://twitter.com/nialljclark/status/1127410441372626944,2019-05-12 03:09:30+00:00,Sun May 12 03:09:30 +0000 2019,1.0,,,,,mortgage
1125747136648208384,25243724.0,All the mortgages coming to your house in advance. ,0.0,https://twitter.com/3747S_14458E/status/1125747136648208384,2019-05-07 13:00:07+00:00,Tue May 07 13:00:07 +0000 2019,1.0,,,,,mortgage
1122114439308828672,20010113.0,Optimism about China’s central planning? On a global scale? Who cares if 1/5 of China’s domestic housing stock is currently vacant? It accounted for $1.5 trillion in mortgage loans in 2017 - and when has anything bad ever happened when loans don’t perform? ,0.0,https://twitter.com/randyfinch/status/1122114439308828672,2019-04-27 12:25:04+00:00,Sat Apr 27 12:25:04 +0000 2019,0.0,,,,https://www.citylab.com/equity/2019/02/china-vacant-apartments-housing-market-bubble-ghost-cities/583528/,mortgage
1157968460179075072,97003436.0,"Ah, right - I assumed that salary or payroll would be paid into a ‘savings account’ from which you could draw into a current account. (Not sure how relevant these distinctions still are in the UK; they are effectively meaningless in HK because interest rates are so low)",0.0,https://twitter.com/jamesplloyd/status/1157968460179075072,2019-08-04 10:56:09+00:00,Sun Aug 04 10:56:09 +0000 2019,0.0,,,,,current account
1157963430428463105,97003436.0,"What are the criteria against which they assess whether it is a “main current account” - e.g. mininmum balance, number of transactions, etc? (Totally agree with your point - just curious about possible workaround)",0.0,https://twitter.com/jamesplloyd/status/1157963430428463105,2019-08-04 10:36:10+00:00,Sun Aug 04 10:36:10 +0000 2019,0.0,,,,,current account
1124078317441884160,540417929.0,"Hey @Flipgrid friends, where can I shop for stickers + swag? I wanna stock up before I move to my new school next year! Also, how do I transfer my current account to a new school/email? Thanks!!",0.0,https://twitter.com/cecigomez_g/status/1124078317441884160,2019-05-02 22:28:49+00:00,Thu May 02 22:28:49 +0000 2019,4.0,@Flipgrid,,,,current account
1157968460179075072,97003436.0,"Ah, right - I assumed that salary or payroll would be paid into a ‘savings account’ from which you could draw into a current account. (Not sure how relevant these distinctions still are in the UK; they are effectively meaningless in HK because interest rates are so low)",0.0,https://twitter.com/jamesplloyd/status/1157968460179075072,2019-08-04 10:56:09+00:00,Sun Aug 04 10:56:09 +0000 2019,0.0,,,,,savings account
1121434876417196032,231071689.0,What do you mean by “earn interest on your balance” on savings account? Please DM me. @HSBC_HK,0.0,https://twitter.com/erymarixx/status/1121434876417196032,2019-04-25 15:24:44+00:00,Thu Apr 25 15:24:44 +0000 2019,0.0,@HSBC_HK,,,,savings account
1177330742784774147,9.177317943880581e+17,"Having some outsourced traffic tickets lawyers Insurance payout percentages offers ones in year 1996 and other cases, I had some serious laws and litigation classes and here’s one case that was always so far describers Caucasian Robbers ",0.0,https://twitter.com/BennyWong219/status/1177330742784774147,2019-09-26 21:14:57+00:00,Thu Sep 26 21:14:57 +0000 2019,0.0,,,,,insurance
1175772119105335296,110087062.0,If he got a milli in bonds... Which I he does.. that will pay his property tax and insurance for the rest of his life..,0.0,https://twitter.com/AaronfingJ/status/1175772119105335296,2019-09-22 14:01:32+00:00,Sun Sep 22 14:01:32 +0000 2019,1.0,,,,,insurance
1174900089799598080,1500504980.0,"Excellent discussion with Richard Sheng from @pingan_group on the many possibilities that #AI &amp; #Blockchain present for the future of insurance &amp; financial services, and on how Luxembourg as a leading financial centre in the #EU can help companies boost #Fintech innovation.",8.0,https://twitter.com/MinFinLux/status/1174900089799598080,2019-09-20 04:16:24+00:00,Fri Sep 20 04:16:24 +0000 2019,33.0,@pingan_group,#AI #Blockchain #EU #Fintech,,,insurance
1174892035548991488,31480727.0,who is paying 120 bucks for insurance?,0.0,https://twitter.com/themountainbjj/status/1174892035548991488,2019-09-20 03:44:24+00:00,Fri Sep 20 03:44:24 +0000 2019,0.0,,,,,insurance
1173107773573222400,3320602471.0,"American: ""haha in the UK they eat beans on toast and Canadian bacon sucks"" Canadians and Brits: ""AT LEAST WE AREN'T DYING FROM LACK OF HEALTH INSURANCE AND BEING BURIED WITH HUNDREDS OF THOUSANDS OF DOLLARS IN LOAN DEBT STUPID AMERICANS YOU ALL DESERVE TO DIE RIGHT NOW!""",0.0,https://twitter.com/BiracialJuggalo/status/1173107773573222400,2019-09-15 05:34:23+00:00,Sun Sep 15 05:34:23 +0000 2019,1.0,,,,,insurance
1172785826016530433,255946506.0,Big events are not allowed to book spaces without event insurance. It's required in the booking policy.,0.0,https://twitter.com/mmcgurgan/status/1172785826016530433,2019-09-14 08:15:04+00:00,Sat Sep 14 08:15:04 +0000 2019,0.0,,,,,insurance
1172678371836194816,255946506.0,It's probably the insurance companies causing the cancellation rather than the events. Event insurance companies are the bureaucratic nightmares to deal with.,2.0,https://twitter.com/mmcgurgan/status/1172678371836194816,2019-09-14 01:08:05+00:00,Sat Sep 14 01:08:05 +0000 2019,1.0,,,,,insurance
1172155830579298305,13394732.0,I drive in TH on my thai license now. I did in past however have insurance claim driving on my hk license. They said no issue if I had entered country within prior 89 days &amp; had IDP. But claim was small. I wouldn't want to test it on something serious though,0.0,https://twitter.com/CELAB99/status/1172155830579298305,2019-09-12 14:31:42+00:00,Thu Sep 12 14:31:42 +0000 2019,0.0,,,,,insurance
1170856223412875264,30671709.0,"Oh and if you can have a large brown label with your name, DOB and Nat Insurance number on it, ready to attach to your big toe, that would be helpful. #scaremongering",0.0,https://twitter.com/octheshrubber/status/1170856223412875264,2019-09-09 00:27:31+00:00,Mon Sep 09 00:27:31 +0000 2019,0.0,,#scaremongering,,,insurance
1170729682431557632,390399332.0,"I can see why you would want it, and I get the point about insurance with the annual review. I just worry about what happens if that insurance kicks in. It could precipitate things, and not in a good way.",0.0,https://twitter.com/jfhksar88/status/1170729682431557632,2019-09-08 16:04:42+00:00,Sun Sep 08 16:04:42 +0000 2019,0.0,,,,,insurance
1169960371093794818,19509514.0,Here in HK they will be available so I’m extremely lucky but I pay £80 for 2 inhalers. And my OH’s company insurance reimburses it while we’re here. Is another reason you see so many expats who slag off UK NHS and services paid for through tax. Because they’re insulated from it.,1.0,https://twitter.com/MsAlliance/status/1169960371093794818,2019-09-06 13:07:43+00:00,Fri Sep 06 13:07:43 +0000 2019,2.0,,,,,insurance
1169845075595022337,176262766.0,"El mejor negociador y cerrador de contratos #GlobalBusiness en eso me he convertido, si señor! Cero margen de error World Trade Export Insurance #BusinessIntelligence en… https://www.instagram.com/p/B2DtzrElo9zQVJIn74AYdceaenlSEe0cccWq1c0/?igshid=1s5qvk9xr338a",0.0,https://twitter.com/JuanIsaac21/status/1169845075595022337,2019-09-06 05:29:35+00:00,Fri Sep 06 05:29:35 +0000 2019,0.0,,#GlobalBusiness #BusinessIntelligence,,https://www.instagram.com/p/B2DtzrElo9zQVJIn74AYdceaenlSEe0cccWq1c0/?igshid=1s5qvk9xr338a,insurance
1169279293383270400,11302532.0,British MPs step up calls for Hongkongers to be given rights of abode ‘as an insurance policy’ * Unrest fuels calls for Britain and Commonwealth countries to give residency rights to British National Overseas passport holders ,1.0,https://twitter.com/charlesmok/status/1169279293383270400,2019-09-04 16:01:22+00:00,Wed Sep 04 16:01:22 +0000 2019,2.0,,,,https://www.scmp.com/news/china/diplomacy/article/3025740/british-mps-step-calls-hongkongers-be-given-rights-abode,insurance
1168182966394032128,1.0819376715664835e+18,At my life insurance...hahaha NOT OIL NMAN #MYXCelebVJLOUDRE,3.0,https://twitter.com/Arlenem93506403/status/1168182966394032128,2019-09-01 15:24:57+00:00,Sun Sep 01 15:24:57 +0000 2019,0.0,,#MYXCelebVJLOUDRE,,,insurance
1166912224708841472,3856197913.0,What about Tesla insurance for Tesla owners in Hong Kong? Insurance rates for Tesla cars in HK are astronomical. Doubled this last year. Affecting Tesla sales here.,0.0,https://twitter.com/hkyanky/status/1166912224708841472,2019-08-29 03:15:29+00:00,Thu Aug 29 03:15:29 +0000 2019,0.0,,,,,insurance
1166382932350533632,117152491.0,"Just remind, if you decided to come, please ensure to buy travel insurance. We don’t want anyone take a risk and get hurt ",6.0,https://twitter.com/imyipshan/status/1166382932350533632,2019-08-27 16:12:16+00:00,Tue Aug 27 16:12:16 +0000 2019,14.0,,,,,insurance
1165010133434302464,1.1497060776440832e+18,"I indefinite re-election from study to the present measures. Because it takes a generation to clean up the new bourgeoisie!!! Without the vampire warriors, we can do a good job of the people's livelihood of the most basic two: old-age insurance and medical insurance! A kind of",0.0,https://twitter.com/toplifestyle2/status/1165010133434302464,2019-08-23 21:17:15+00:00,Fri Aug 23 21:17:15 +0000 2019,0.0,,,,,insurance
1165010052987535361,1.1497060776440832e+18,"I support his indefinite re-election from study to the present measures. Because it takes a generation to clean up the new bourgeoisie!!! Without the vampire warriors, we can do a good job of the people's livelihood of the most basic two: old-age insurance and medical insurance",0.0,https://twitter.com/toplifestyle2/status/1165010052987535361,2019-08-23 21:16:56+00:00,Fri Aug 23 21:16:56 +0000 2019,0.0,,,,,insurance
1164287396650737664,43624147.0,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""UPS Capital - Account Manager (Insurance and Logistics Solution)"" in #HongKong. #Sales",0.0,https://twitter.com/tmj_usa_sales/status/1164287396650737664,2019-08-21 21:25:21+00:00,Wed Aug 21 21:25:21 +0000 2019,0.0,,#HongKong #Sales,,,insurance
1163661135586848768,9.535106675703972e+17,"Benefits of sequential polyandry remain controversial with competitive hypotheses -> ""GI = genetic incompatibility"" or the ""GD = good genes"". Here we found that insurance against GI favours the #evolution &amp; maintenance of sequential polyandry. https://onlinelibrary.wiley.com/doi/abs/10.1111/evo.13823",3.0,https://twitter.com/iBEER_LAB/status/1163661135586848768,2019-08-20 03:56:49+00:00,Tue Aug 20 03:56:49 +0000 2019,7.0,,#evolution,,https://onlinelibrary.wiley.com/doi/abs/10.1111/evo.13823,insurance
1161219061948153858,255946506.0,I'm flying for my bday on Friday. I would be really bummed to miss out but that's what travel insurance is for.,0.0,https://twitter.com/mmcgurgan/status/1161219061948153858,2019-08-13 10:12:53+00:00,Tue Aug 13 10:12:53 +0000 2019,2.0,,,,,insurance
1159700915739193344,31480727.0,if you get caught DUI they take your license. which of course you need a licence and insurance to own and drive a car. as well as registration. Something none of you would ever be okay with for guns ironically,0.0,https://twitter.com/themountainbjj/status/1159700915739193344,2019-08-09 05:40:19+00:00,Fri Aug 09 05:40:19 +0000 2019,0.0,,,,,insurance
1159077961393295360,1.1497060776440832e+18,Healthy insurance can do nothing for your healthy healthy is my lifestyle,0.0,https://twitter.com/toplifestyle2/status/1159077961393295360,2019-08-07 12:24:55+00:00,Wed Aug 07 12:24:55 +0000 2019,0.0,,,,,insurance
1158296622855380994,912439009.0,"I shit you not, out of an abundance of caution for our insurance premiums, our office is being evacuated. Notice how far away the protesters actually are from our office. #HongKongProtests #HongKong #HongKongStrike",0.0,https://twitter.com/GiantTigerCat/status/1158296622855380994,2019-08-05 08:40:09+00:00,Mon Aug 05 08:40:09 +0000 2019,3.0,,#HongKongProtests #HongKong #HongKongStrike,,,insurance
1156567829887344641,43624147.0,Looking to score a job at UPS? You're in luck. Click the link in our bio for the job description and information on how to apply: UPS Capital - Account Manager (General Insurance Products) #Sales #HongKong,0.0,https://twitter.com/tmj_usa_sales/status/1156567829887344641,2019-07-31 14:10:33+00:00,Wed Jul 31 14:10:33 +0000 2019,0.0,,#Sales #HongKong,,,insurance
1156353456329744384,255946506.0,Anytime in Hong Kong you want to gather a large group of people together you need insurance. We needed a 30k insurance policy for the Shakespeare festival.,0.0,https://twitter.com/mmcgurgan/status/1156353456329744384,2019-07-30 23:58:42+00:00,Tue Jul 30 23:58:42 +0000 2019,2.0,,,,,insurance
1156148259913523200,19509514.0,And if she requires healthcare. Let’s hope she has sufficient insurance...,1.0,https://twitter.com/MsAlliance/status/1156148259913523200,2019-07-30 10:23:20+00:00,Tue Jul 30 10:23:20 +0000 2019,3.0,,,,,insurance
1154738699629817858,804591925.0,As in I'm actually an insurance broker when not shitposting...allegedly...,0.0,https://twitter.com/JamboSC/status/1154738699629817858,2019-07-26 13:02:14+00:00,Fri Jul 26 13:02:14 +0000 2019,4.0,,,,,insurance
1154700793267683328,1.1283593528745738e+18,China Jinmao #0817HK surged 7.6% Friday after it introduced insurance giant Ping An #2318HK to become the developer’s 2nd largest shareholder — a crucial step for Jinmao’s so-called mixed-ownership reforms by injecting private capital into the state-owned firm. #Chinaproperty,0.0,https://twitter.com/ChinaPropFocus/status/1154700793267683328,2019-07-26 10:31:37+00:00,Fri Jul 26 10:31:37 +0000 2019,0.0,,#0817HK #2318HK #Chinaproperty,,,insurance
1153594391228866560,496591738.0,my insurance consultant suggested that I should use e-cigarette instead hahahaha enebeyen,0.0,https://twitter.com/gailalco/status/1153594391228866560,2019-07-23 09:15:10+00:00,Tue Jul 23 09:15:10 +0000 2019,3.0,,,,,insurance
1151402963287416836,19509514.0,I’m planning to be home in the UK at this point. Wonder if I should get extra insurance. ,0.0,https://twitter.com/MsAlliance/status/1151402963287416836,2019-07-17 08:07:13+00:00,Wed Jul 17 08:07:13 +0000 2019,0.0,,,,https://twitter.com/theousherwood/status/1151399242562527232,insurance
1149515802120376321,7.698713416380826e+17,"I swear that if I explain clearly to your #insurance company what you're about to do, they'll never cover you. Good luck! #lighting #lightingcontrols #lightingdesign #IOT #SmartCities #Cybersecurity",5.0,https://twitter.com/BrunoNapoli_FR/status/1149515802120376321,2019-07-12 03:08:18+00:00,Fri Jul 12 03:08:18 +0000 2019,3.0,,#insurance #lighting #lightingcontrols #lightingdesign #IOT #SmartCities #Cybersecurity,,https://www.linkedin.com/pulse/does-iot-killing-lighting-control-bruno-napoli/,insurance
1149254034060013570,2878138232.0,Imagine if insurance companies had your Apple Watch heartbeat records to price your life insurance ,1.0,https://twitter.com/Chippasaur/status/1149254034060013570,2019-07-11 09:48:08+00:00,Thu Jul 11 09:48:08 +0000 2019,3.0,,,,,insurance
1149188376483905538,1962596220.0,Insurance premiums aren’t complaining ,0.0,https://twitter.com/gss082/status/1149188376483905538,2019-07-11 05:27:14+00:00,Thu Jul 11 05:27:14 +0000 2019,0.0,,,,https://twitter.com/HelenCRobertson/status/1148892277605117952,insurance
1148790838140366848,1049671.0,"“Women are great clients - better at repaying and saving money, they buy more insurance than men, they are more likely to loyal — if you win their trust.” - @MEIskenderian on a great #RISEconf #finclusion #fintech panel with @GPrentice9 @JKynge",7.0,https://twitter.com/jimrosenberg/status/1148790838140366848,2019-07-10 03:07:33+00:00,Wed Jul 10 03:07:33 +0000 2019,12.0,@MEIskenderian @GPrentice9 @JKynge,#RISEconf #finclusion #fintech,,,insurance
1147461085898801152,23730055.0,"@VirginAustralia e.g. compensation for basic essentials, a t-shirt, toothpaste. I have travel insurance but the $100 excess doesn’t lend itself useful in this situation.",0.0,https://twitter.com/larry_heath/status/1147461085898801152,2019-07-06 11:03:36+00:00,Sat Jul 06 11:03:36 +0000 2019,0.0,@VirginAustralia,,,,insurance
1147347513591996418,26917059.0,Insurance companies in LA right now ,1.0,https://twitter.com/TheCodyStewart/status/1147347513591996418,2019-07-06 03:32:18+00:00,Sat Jul 06 03:32:18 +0000 2019,12.0,,,,,insurance
1146690259704582146,2826019873.0,"Self-driving vehicles Better decision-making for enterprise Banking and insurance CEO of @BYTONcars, Daniel Kirchert will be on centre stage with speakers who lead companies that rely on AI for all of these diverse functions This is definitely a talk not to be missed ",1.0,https://twitter.com/RISEConfHQ/status/1146690259704582146,2019-07-04 08:00:37+00:00,Thu Jul 04 08:00:37 +0000 2019,5.0,@BYTONcars,,,,insurance
1145695201450528768,23779898.0,Why should the UK tax payers subsidise over £600 million in uncollectable money for using the health service and not having insurance ?,0.0,https://twitter.com/stumorts/status/1145695201450528768,2019-07-01 14:06:36+00:00,Mon Jul 01 14:06:36 +0000 2019,0.0,,,,,insurance
1145631954286473217,23779898.0,We should also stop giving free healthcare through the NHS to anyone who doesn’t pay national insurance. NHS tourism is decimating it.,0.0,https://twitter.com/stumorts/status/1145631954286473217,2019-07-01 09:55:17+00:00,Mon Jul 01 09:55:17 +0000 2019,0.0,,,,,insurance
1143829913494884352,36380912.0,"Honest question, does anyone who owns #bitcoin wish for it to go to zero? Because there are quite a few owners of #gold who want their insurance to expire worthless... If not, I suspect that’s the real difference. One is a lottery ticket the other an insurance policy.",1.0,https://twitter.com/bjornhojgaard/status/1143829913494884352,2019-06-26 10:34:37+00:00,Wed Jun 26 10:34:37 +0000 2019,2.0,,#bitcoin #gold,,,insurance
1143435944080449536,155198024.0,GBA - how crazy will that be for Insurance / Banking / Capital Markets and Tech - lots of #disruption ahead,0.0,https://twitter.com/samohtdicapo/status/1143435944080449536,2019-06-25 08:29:07+00:00,Tue Jun 25 08:29:07 +0000 2019,1.0,,#disruption,,https://twitter.com/psb_dc/status/1143332018752647168,insurance
1143118574375981058,155198024.0,Currently 1 Virtual Life Insurance license granted in Hong Kong through the Insurance Authority fast track process - and 4 more in the pipeline (2 GI / 2 Life) - wonder how the market is going to change? #change #digitalnsurance,0.0,https://twitter.com/samohtdicapo/status/1143118574375981058,2019-06-24 11:28:00+00:00,Mon Jun 24 11:28:00 +0000 2019,1.0,,#change #digitalnsurance,,,insurance
1141858317024628736,19509514.0,So it’s clear that planning to fly into the U.K at the end of October will be just the same as planning to do it last April: expensive changeable tickets without any certainty of reaching my destination and insurance that doesn’t cover political acts. When will this end?,1.0,https://twitter.com/MsAlliance/status/1141858317024628736,2019-06-21 00:00:12+00:00,Fri Jun 21 00:00:12 +0000 2019,8.0,,,,,insurance
1141177720539234304,1962596220.0,Couldn’t agree more there - but Health insurance is mandatory +pretty reasonable comparatively + folks w pre existing conditions aren’t denied access ,0.0,https://twitter.com/gss082/status/1141177720539234304,2019-06-19 02:55:45+00:00,Wed Jun 19 02:55:45 +0000 2019,0.0,,,,https://twitter.com/EnergzdEconomy/status/1141019915626930176,insurance
1139680435707863040,851670715.0,"That true, but I only see different indian fintech companies (insurance, mobile wallets) burning money with recurring ads on Star these days",0.0,https://twitter.com/dopetard/status/1139680435707863040,2019-06-14 23:46:04+00:00,Fri Jun 14 23:46:04 +0000 2019,1.0,,,,,insurance
1137527881163128832,2978195809.0,The Catholic Church buys insurance against SEX ABUSE claims. The premium must be damn high ,0.0,https://twitter.com/JasonLeeHR/status/1137527881163128832,2019-06-09 01:12:35+00:00,Sun Jun 09 01:12:35 +0000 2019,0.0,,,,https://www.huffingtonpost.com.au/entry/catholic-church-lobbying-sexual-abuse-reform_n_5cf93a92e4b0e63eda9726a1?ncid=other_twitter_cooo9wqtham&utm_campaign=share_twitter,insurance
1136774255532695552,1376025242.0,"I've seen too many small individual investors buy what were sold to them as ""simple index funds"", but wrapped in an insurance product with steep exit charges. Americans with access to a platform like Vanguard are very fortunate, these foreigners didn't &amp; had to solve access 1st.",0.0,https://twitter.com/QuantOfAsia/status/1136774255532695552,2019-06-06 23:17:57+00:00,Thu Jun 06 23:17:57 +0000 2019,2.0,,,,,insurance
1136251323748421635,81105593.0,Look who i bumped into at hongkong citygate outlet. She's one of the speakers during our Asia Pacific Life insurance congress. I've first seen her in goalcast and i admired her since then. She is Muniba Mazari a… https://www.instagram.com/p/ByU_sTqnWI_/?igshid=3j8plwq9i3u3,0.0,https://twitter.com/Natchy09/status/1136251323748421635,2019-06-05 12:40:00+00:00,Wed Jun 05 12:40:00 +0000 2019,0.0,,,,https://www.instagram.com/p/ByU_sTqnWI_/?igshid=3j8plwq9i3u3,insurance
1136153434556469249,19509514.0,Oh yeah. You’re right. Damn the pesky EU good standards. So wasteful. Poor people must be free to eat shitty food! They just need to make sure they have proper medical insurance for when it makes them sick. Oh. Wait.,2.0,https://twitter.com/MsAlliance/status/1136153434556469249,2019-06-05 06:11:02+00:00,Wed Jun 05 06:11:02 +0000 2019,8.0,,,,,insurance
1135945473221468160,20204491.0,"Even when you have insurance you are frequently denied care or have to pay extra, it is a terrible system based purely on profit with zero care for patients wellbeing",0.0,https://twitter.com/etherkay/status/1135945473221468160,2019-06-04 16:24:40+00:00,Tue Jun 04 16:24:40 +0000 2019,1.0,,,,,insurance
1135867164320309248,2460004712.0,Brexiteers who cannot wait to piss their money away to the American health corps and UK insurance companies (no mention of who is in those ranks) this is for you... ,0.0,https://twitter.com/0121_pedro/status/1135867164320309248,2019-06-04 11:13:30+00:00,Tue Jun 04 11:13:30 +0000 2019,0.0,,,,https://twitter.com/MaryRobinette/status/1135684848465657857,insurance
1135040260998647808,346585781.0,"用一個人的夢想，點燃一群人的理想 Tan Lay Seong at #APLIC2019 speaking on ""Create a Legendary Insurance Life"". Loosely translated as ""With a person's dream, ignite the ideals of a group"". This is why it is important to aim for a… https://www.instagram.com/p/ByMaZiRHD9K/?igshid=obggc98cs3ih",0.0,https://twitter.com/BenAngYH/status/1135040260998647808,2019-06-02 04:27:40+00:00,Sun Jun 02 04:27:40 +0000 2019,1.0,,#APLIC2019,,https://www.instagram.com/p/ByMaZiRHD9K/?igshid=obggc98cs3ih,insurance
1134291846446948352,78630952.0,Asia Pacific Life Insurance Congress Day 2. (@AsiaWorld-Expo 亞洲國際博覽館 - @asiaworldexpohk in Chek Lap Kok),0.0,https://twitter.com/iardionisio/status/1134291846446948352,2019-05-31 02:53:44+00:00,Fri May 31 02:53:44 +0000 2019,0.0,@AsiaWorldExpoHK,,,https://www.swarmapp.com/c/iNIlBjAlz30,insurance
1134130990555648000,3117171046.0,APLIC 2019 Asia Pacific Life Insurance Congress 2019 雲集全亞洲保險精英的盛會 #17thAsiaPacificLifeInsuranceCongress,0.0,https://twitter.com/KwokKwokmarcus/status/1134130990555648000,2019-05-30 16:14:33+00:00,Thu May 30 16:14:33 +0000 2019,0.0,,#17thAsiaPacificLifeInsuranceCongress,,,insurance
